,old_index,timestamp_milis,fixation_x,fixation_y,fixation_start_ts,fixation_end_ts,saccade_start_ts,saccade_end_ts,vision_simulation,image_enhancement,current_stimulus,array_difficulty,response_correct,key_response_time,participant_id,saccade_amplitude,scan_path,saccade_duration,mean_stimul_fixation,median_stimul_fixation,std_stimul_fixation,mean_stimul_saccade,median_stimul_saccade,std_stimul_saccade
896,25952,4485806.7802734375,-4.0,1.0,4485807.0,4485927.0,4485937.0,4485797.0,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,2.828427,,40.0,,,,,,
897,25970,4485987.15637207,-2.0,3.0,4485987.0,4486197.5,4486207.5,4485977.0,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,1.0,,60.0,,,,,,
898,25992,4486207.637939453,-1.0,3.0,4486207.5,4486778.5,4486788.5,4486197.5,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,1.0,,10.0,,,,,,
899,26042,4486788.7333984375,-1.0,4.0,4486788.5,4487019.5,4487029.0,4486778.5,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,12.727922,,10.0,,,,,,
900,26070,4487069.413330078,-10.0,-5.0,4487069.5,4487169.5,4487179.5,4487059.0,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,1.4142135,,50.0,,,,,,
901,26081,4487179.48828125,-11.0,-6.0,4487179.5,4487299.5,4487320.0,4487169.5,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,26.870058,,10.0,,,,,,
902,26099,4487369.869140625,8.0,13.0,4487370.0,4487570.5,4487580.5,4487360.0,1.0,1.0,46.0,4.0,1.0,2.2334501999994245,,2.828427,,70.5,,,,,,
908,26246,4488902.900268555,9.0,15.0,4488903.0,4489213.5,4489223.5,4488893.0,1.0,1.0,37.0,16.0,1.0,1.1280814000001556,,17.691807,,20.0,,,,,,
909,26282,4489263.658691406,-3.0,2.0,4489263.5,4489564.5,4489574.5,4489253.5,1.0,1.0,37.0,16.0,1.0,1.1280814000001556,,1.4142135,,50.0,,,,,,
910,26313,4489574.263916016,-2.0,3.0,4489574.5,4490035.0,4490055.0,4489564.5,1.0,1.0,37.0,16.0,1.0,1.1280814000001556,,0.0,,10.0,,,,,,
916,26548,4492039.046142578,-5.0,-1.0,4492039.0,4492450.0,4492460.0,4492029.0,1.0,1.0,26.0,4.0,1.0,1.7651495999998588,,5.0,,10.0,,,,,,
917,26593,4492489.910888672,-2.0,3.0,4492490.0,4492760.5,4492770.5,4492480.0,1.0,1.0,26.0,4.0,1.0,1.7651495999998588,,1.0,,40.0,,,,,,
918,26621,4492770.519287109,-1.0,3.0,4492770.5,4493331.5,4493341.5,4492760.5,1.0,1.0,26.0,4.0,1.0,1.7651495999998588,,1.0,,10.0,,,,,,
919,26668,4493341.749267578,-2.0,3.0,4493341.5,4493812.5,4493822.5,4493331.5,1.0,1.0,26.0,4.0,1.0,1.7651495999998588,,0.0,,10.0,,,,,,
1026,30110,4530805.233154297,1.0,8.0,4530805.0,4531196.0,4531206.0,4530795.0,1.0,3.0,33.0,9.0,1.0,1.4505773000000772,,5.0,,130.0,,,,,,
1027,30153,4531236.106933594,-2.0,4.0,4531236.0,4531476.5,4531486.5,4531226.0,1.0,3.0,33.0,9.0,1.0,1.4505773000000772,,0.0,,40.0,,,,,,
1028,30178,4531486.583740234,-2.0,4.0,4531486.5,4532258.0,4532268.0,4531476.5,1.0,3.0,33.0,9.0,1.0,1.4505773000000772,,0.0,,10.0,,,,,,
1038,30604,4535754.931152344,-11.0,-5.0,4535755.0,4536025.5,4536035.5,4535745.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,17.691807,,10.0,,,,,,
1039,30636,4536075.540405273,2.0,7.0,4536075.5,4536196.0,4536206.0,4536065.5,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,2.236068,,50.0,,,,,,
1040,30651,4536225.921264648,0.0,6.0,4536226.0,4536336.0,4536346.0,4536216.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,1.0,,30.0,,,,,,
1041,30663,4536346.170288086,0.0,5.0,4536346.0,4537749.0,4537759.0,4536336.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,14.866069,,10.0,,,,,,
1042,30808,4537798.965576172,-10.0,-6.0,4537799.0,4538209.5,4538220.0,4537789.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,20.518284,,50.0,,,,,,
1043,30855,4538269.827758789,4.0,9.0,4538270.0,4538380.0,4538390.0,4538260.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,8.485281,,60.5,,,,,,
1044,30871,4538430.236572266,10.0,15.0,4538430.0,4538620.5,4538630.5,4538420.0,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,1.4142135,,50.0,,,,,,
1045,30891,4538630.625366211,11.0,16.0,4538630.5,4538751.0,4538761.0,4538620.5,1.0,3.0,49.0,9.0,1.0,2.986586799999713,,31.112698,,10.0,,,,,,
1052,31067,4540444.125366211,-1.0,4.0,4540444.0,4540805.0,4540815.0,4540434.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,1.4142135,,100.0,,,,,,
1053,31104,4540814.866577148,0.0,5.0,4540815.0,4540995.0,4541005.0,4540805.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,0.0,,10.0,,,,,,
1054,31123,4541005.231201172,0.0,5.0,4541005.0,4541286.0,4541296.0,4540995.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,0.0,,10.0,,,,,,
1055,31159,4541436.115112305,-0.0,5.0,4541436.0,4541556.5,4541566.5,4541426.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,0.0,,150.0,,,,,,
1056,31172,4541566.4365234375,-0.0,5.0,4541566.5,4541867.0,4541877.0,4541556.5,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,11.313708,,10.0,,,,,,
1057,31207,4541917.077758789,-8.0,-3.0,4541917.0,4542117.5,4542127.5,4541907.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,5.656854,,50.0,,,,,,
1058,31232,4542167.593383789,-4.0,1.0,4542167.5,4542288.0,4542298.0,4542157.5,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,18.384777,,50.0,,,,,,
1059,31250,4542347.930297852,9.0,14.0,4542348.0,4542488.0,4542498.0,4542338.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,2.236068,,60.0,,,,,,
1060,31266,4542508.170776367,10.0,16.0,4542508.0,4542688.5,4542698.5,4542498.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,1.0,,20.0,,,,,,
1061,31285,4542698.533813477,10.0,15.0,4542698.5,4543189.5,4543199.5,4542688.5,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,10.630146,,10.0,,,,,,
1062,31366,4543510.138061523,3.0,7.0,4543510.0,4543951.0,4543961.0,4543500.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,23.345236,,320.5,,,,,,
1063,31412,4543981.156616211,-14.0,-9.0,4543981.0,4544091.5,4544101.5,4543971.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,9.899495,,30.0,,,,,,
1064,31446,4544321.746582031,-7.0,-2.0,4544321.5,4544632.5,4544642.5,4544311.5,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,1.0,,230.0,,,,,,
1065,31478,4544642.359008789,-7.0,-3.0,4544642.5,4544973.0,4544983.0,4544632.5,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,20.518284,,10.0,,,,,,
1066,31513,4545013.079956055,7.0,12.0,4545013.0,4545253.5,4545263.5,4545003.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,5.656854,,40.0,,,,,,
1067,31561,4545494.068969727,3.0,8.0,4545494.0,4545594.5,4545604.5,4545484.0,1.0,3.0,56.0,16.0,1.0,5.1771043999997355,,1.4142135,,240.5,,,,,,
1071,31672,4546606.274169922,3.0,8.0,4546606.5,4546857.0,4546867.0,4546596.5,1.0,3.0,43.0,4.0,1.0,1.363886199999797,,5.656854,,50.5,,,,,,
1072,31701,4546896.769042969,-1.0,4.0,4546897.0,4547167.5,4547177.5,4546887.0,1.0,3.0,43.0,4.0,1.0,1.363886199999797,,2.236068,,40.0,,,,,,
1073,31743,4547407.883666992,-3.0,3.0,4547408.0,4547528.0,4547538.0,4547397.5,1.0,3.0,43.0,4.0,1.0,1.363886199999797,,1.0,,240.5,,,,,,
1074,31756,4547538.19543457,-2.0,3.0,4547538.0,4547959.0,4547969.0,4547528.0,1.0,3.0,43.0,4.0,1.0,1.363886199999797,,1.0,,10.0,,,,,,
1088,32179,4552097.0703125,-13.0,-8.0,4552097.0,4552227.5,4552237.5,4552087.0,1.0,3.0,27.0,4.0,1.0,1.285246299999926,,15.556349,,10.0,,,,,,
1089,32197,4552277.441162109,-2.0,3.0,4552277.5,4552848.5,4552858.5,4552267.5,1.0,3.0,27.0,4.0,1.0,1.285246299999926,,1.0,,50.0,,,,,,
1090,32255,4552858.563354492,-1.0,3.0,4552858.5,4553389.5,4553399.5,4552848.5,1.0,3.0,27.0,4.0,1.0,1.285246299999926,,0.0,,10.0,,,,,,
1096,32417,4554521.732910156,-13.0,-9.0,4554521.5,4554692.0,4554702.0,4554511.5,1.0,3.0,40.0,16.0,1.0,1.2302915000000212,,12.727922,,10.0,,,,,,
1097,32439,4554742.218017578,-4.0,-0.0,4554742.0,4554872.5,4554882.5,4554732.0,1.0,3.0,40.0,16.0,1.0,1.2302915000000212,,3.6055512,,50.0,,,,,,
1098,32456,4554912.620239258,-2.0,3.0,4554912.5,4555193.0,4555203.0,4554902.5,1.0,3.0,40.0,16.0,1.0,1.2302915000000212,,1.0,,40.0,,,,,,
1099,32485,4555203.088623047,-1.0,3.0,4555203.0,4555684.0,4555694.0,4555193.0,1.0,3.0,40.0,16.0,1.0,1.2302915000000212,,3.6055512,,10.0,,,,,,
1203,35731,4589440.330810547,-5.0,0.0,4589440.5,4589550.5,4589560.5,4589430.5,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,0.0,,50.0,,,,,,
1204,35743,4589560.613891602,-5.0,0.0,4589560.5,4589821.0,4589831.0,4589550.5,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,3.6055512,,10.0,,,,,,
1205,35772,4589851.186157227,-3.0,3.0,4589851.0,4589981.5,4589991.5,4589841.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,0.0,,30.0,,,,,,
1206,35786,4589991.445068359,-3.0,3.0,4589991.5,4590332.0,4590342.0,4589981.5,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,9.219544,,10.0,,,,,,
1207,35825,4590382.270629883,-9.0,-4.0,4590382.5,4590542.5,4590552.5,4590372.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,15.6205,,50.5,,,,,,
1208,35859,4590722.883422852,1.0,8.0,4590723.0,4590853.0,4590863.0,4590713.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,6.4031243,,180.5,,,,,,
1209,35876,4590893.264404297,-3.0,3.0,4590893.5,4591013.5,4591023.5,4590883.5,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,1.0,,40.5,,,,,,
1210,35889,4591023.502197266,-3.0,2.0,4591023.5,4592155.5,4592175.5,4591013.5,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,1.4142135,,10.0,,,,,,
1211,36010,4592305.953979492,-4.0,3.0,4592306.0,4592416.0,4592426.0,4592296.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,1.4142135,,150.5,,,,,,
1212,36022,4592426.2265625,-3.0,2.0,4592426.0,4592797.0,4592807.0,4592416.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,4.2426405,,10.0,,,,,,
1213,36062,4592827.079956055,-0.0,5.0,4592827.0,4592967.5,4592977.5,4592817.0,1.0,4.0,41.0,16.0,1.0,3.5304770000002463,,12.0415945,,30.0,,,,,,
1223,36373,4595983.219848633,1.0,6.0,4595983.0,4596123.5,4596133.5,4595973.0,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,1.0,,40.0,,,,,,
1224,36388,4596133.588623047,0.0,6.0,4596133.5,4596334.0,4596344.0,4596123.5,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,5.0,,10.0,,,,,,
1225,36412,4596373.943237305,-3.0,2.0,4596374.0,4596795.0,4596805.0,4596364.0,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,1.4142135,,40.0,,,,,,
1226,36476,4597065.424560547,-2.0,3.0,4597065.5,4597366.0,4597376.0,4597055.5,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,0.0,,270.5,,,,,,
1227,36507,4597376.037719727,-2.0,3.0,4597376.0,4597476.0,4597496.0,4597366.0,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,2.828427,,10.0,,,,,,
1228,36524,4597586.384765625,-4.0,1.0,4597586.5,4597686.5,4597696.5,4597576.5,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,0.0,,110.5,,,,,,
1229,36535,4597696.635375977,-4.0,1.0,4597696.5,4598227.5,4598247.5,4597686.5,1.0,4.0,45.0,4.0,1.0,2.442770899999232,,1.4142135,,10.0,,,,,,
1257,37572,4608628.120239258,-8.0,-3.0,4608628.0,4608728.0,4608738.0,4608618.0,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,1.0,,90.0,,,,,,
1258,37583,4608738.227783203,-7.0,-3.0,4608738.0,4608948.5,4608958.5,4608728.0,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,12.0415945,,10.0,,,,,,
1259,37609,4608998.84777832,1.0,6.0,4608999.0,4609129.0,4609139.0,4608988.5,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,1.0,,50.5,,,,,,
1260,37623,4609139.088623047,2.0,6.0,4609139.0,4610061.0,4610071.0,4609129.0,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,1.4142135,,10.0,,,,,,
1261,37716,4610070.934204102,1.0,5.0,4610071.0,4610341.5,4610351.5,4610061.0,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,5.656854,,10.0,,,,,,
1262,37747,4610381.537109375,5.0,9.0,4610381.5,4610812.5,4610822.5,4610371.5,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,11.313708,,40.0,,,,,,
1263,37796,4610872.527709961,-3.0,1.0,4610872.5,4610982.5,4610993.0,4610862.5,1.0,4.0,42.0,16.0,1.0,2.4357814000004514,,0.0,,60.0,,,,,,
1267,37959,4612505.71875,10.0,14.0,4612505.5,4612826.5,4612836.5,4612495.5,1.0,4.0,36.0,9.0,1.0,1.5687234000006356,,14.142136,,70.0,,,,,,
1268,37996,4612876.4501953125,-0.0,4.0,4612876.5,4613057.0,4613067.0,4612866.5,1.0,4.0,36.0,9.0,1.0,1.5687234000006356,,1.4142135,,50.0,,,,,,
1269,38015,4613066.807006836,-1.0,3.0,4613067.0,4613317.5,4613347.5,4613057.0,1.0,4.0,36.0,9.0,1.0,1.5687234000006356,,9.219544,,10.0,,,,,,
1270,38065,4613617.911865234,-8.0,-3.0,4613618.0,4613808.5,4613818.5,4613608.0,1.0,4.0,36.0,9.0,1.0,1.5687234000006356,,8.485281,,300.5,,,,,,
1271,38089,4613858.28137207,-2.0,3.0,4613858.5,4614079.0,4614089.0,4613848.5,1.0,4.0,36.0,9.0,1.0,1.5687234000006356,,1.0,,50.0,,,,,,
1280,38584,4618928.344238281,5.0,10.0,4618928.5,4619078.5,4619088.5,4618918.0,1.0,4.0,47.0,4.0,1.0,1.8775799999993976,,13.453624,,10.5,,,,,,
1281,38604,4619128.713623047,-4.0,0.0,4619128.5,4619419.0,4619429.5,4619118.5,1.0,4.0,47.0,4.0,1.0,1.8775799999993976,,1.4142135,,50.0,,,,,,
1282,38634,4619429.317626953,-3.0,1.0,4619429.5,4620581.5,4620591.5,4619419.0,1.0,4.0,47.0,4.0,1.0,1.8775799999993976,,12.727922,,10.5,,,,,,
1283,38761,4620701.825439453,-12.0,-8.0,4620702.0,4620812.0,4620822.0,4620692.0,1.0,4.0,47.0,4.0,1.0,1.8775799999993976,,0.0,,120.5,,,,,,
1288,38932,4622425.225219727,-0.0,4.0,4622425.0,4622665.5,4622675.5,4622415.0,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,1.4142135,,490.5,,,,,,
1289,38958,4622685.732910156,1.0,5.0,4622685.5,4623166.5,4623176.5,4622675.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,1.0,,20.0,,,,,,
1290,39007,4623176.713256836,1.0,4.0,4623176.5,4623507.5,4623517.5,4623166.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,1.0,,10.0,,,,,,
1291,39041,4623517.307495117,0.0,4.0,4623517.5,4623627.5,4623637.5,4623507.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,15.556349,,10.0,,,,,,
1292,39057,4623677.663330078,-11.0,-7.0,4623677.5,4623968.0,4623988.5,4623667.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,26.870058,,50.0,,,,,,
1293,39092,4624038.329711914,8.0,12.0,4624038.5,4624158.5,4624168.5,4624028.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,2.236068,,70.5,,,,,,
1294,39106,4624178.646606445,9.0,14.0,4624178.5,4624329.0,4624339.0,4624168.5,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,0.0,,20.0,,,,,,
1295,39127,4624389.018798828,9.0,14.0,4624389.0,4625020.5,4625030.5,4624379.0,1.0,4.0,51.0,9.0,1.0,2.9625635000002144,,26.172504,,60.0,,,,,,
1399,42339,5399871.897338867,1.0,7.0,5399872.0,5400393.0,5400403.0,5399862.0,2.0,1.0,8.0,16.0,1.0,1.402349700000741,,13.453624,,50.0,,,,,,
1400,42409,5400573.365234375,-8.0,-3.0,5400573.5,5400824.0,5400834.0,5400563.0,2.0,1.0,8.0,16.0,1.0,1.402349700000741,,1.0,,180.5,,,,,,
1401,42435,5400833.869750977,-8.0,-4.0,5400834.0,5401084.5,5401094.5,5400824.0,2.0,1.0,8.0,16.0,1.0,1.402349700000741,,15.6205,,10.0,,,,,,
1402,42465,5401134.463012695,2.0,8.0,5401134.5,5401244.5,5401254.5,5401124.5,2.0,1.0,8.0,16.0,1.0,1.402349700000741,,15.6205,,50.0,,,,,,
1404,42497,5401455.090454102,-8.0,-4.0,5401455.0,5401625.5,5401635.5,5401445.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,7.81025,,10.0,,,,,,
1405,42519,5401675.440551758,-3.0,2.0,5401675.5,5401906.0,5401916.0,5401665.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,2.828427,,50.0,,,,,,
1406,42546,5401946.044433594,-1.0,4.0,5401946.0,5402116.5,5402126.5,5401936.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,16.27882,,40.0,,,,,,
1407,42570,5402186.427124023,10.0,16.0,5402186.5,5402427.0,5402437.0,5402176.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,2.828427,,70.0,,,,,,
1408,42596,5402447.029296875,12.0,18.0,5402447.0,5402607.5,5402617.5,5402437.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,7.81025,,20.0,,,,,,
1409,42616,5402647.398925781,7.0,12.0,5402647.5,5402787.5,5402797.5,5402637.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,14.142136,,40.0,,,,,,
1410,42641,5402897.884887695,-3.0,2.0,5402898.0,5403018.0,5403028.0,5402888.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,7.071068,,110.5,,,,,,
1411,42658,5403068.273193359,-8.0,-3.0,5403068.5,5403268.5,5403278.5,5403058.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,0.0,,50.5,,,,,,
1412,42679,5403278.622558594,-8.0,-3.0,5403278.5,5403559.0,5403569.5,5403268.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,12.0415945,,10.0,,,,,,
1413,42712,5403609.245605469,0.0,6.0,5403609.0,5403749.5,5403759.5,5403599.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,11.313708,,50.0,,,,,,
1414,42732,5403809.613647461,8.0,14.0,5403809.5,5403950.0,5403960.0,5403799.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,7.81025,,60.0,,,,,,
1415,42751,5404000.102783203,13.0,20.0,5404000.0,5404340.5,5404350.5,5403990.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,15.6205,,50.0,,,,,,
1416,42792,5404410.8486328125,3.0,8.0,5404411.0,5404541.0,5404551.0,5404401.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,14.866069,,70.5,,,,,,
1417,42824,5404731.443847656,-7.0,-3.0,5404731.5,5404982.0,5404992.0,5404721.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,10.630146,,190.5,,,,,,
1418,42860,5405092.232666016,0.0,5.0,5405092.0,5405222.5,5405232.5,5405082.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,14.142136,,110.0,,,,,,
1419,42879,5405282.550170898,10.0,15.0,5405282.5,5405383.0,5405393.0,5405272.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,1.4142135,,60.0,,,,,,
1420,42890,5405392.805297852,11.0,16.0,5405393.0,5405493.0,5405503.0,5405383.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,2.236068,,10.0,,,,,,
1421,42902,5405513.065551758,12.0,18.0,5405513.0,5405653.5,5405663.5,5405503.0,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,10.630146,,20.0,,,,,,
1422,42921,5405703.407470703,5.0,10.0,5405703.5,5405833.5,5405843.5,5405693.5,2.0,1.0,19.0,16.0,1.0,4.442118500000107,,19.104973,,50.0,,,,,,
1423,42957,5406064.180297852,-8.0,-4.0,5406064.0,5406575.0,5406585.0,5406054.0,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,9.219544,,230.5,,,,,,
1424,43021,5406705.365844727,-2.0,3.0,5406705.5,5406805.5,5406815.5,5406695.5,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,14.866069,,130.5,,,,,,
1425,43037,5406865.625854492,8.0,14.0,5406865.5,5407026.0,5407036.0,5406855.5,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,5.656854,,60.0,,,,,,
1426,43057,5407066.120727539,12.0,18.0,5407066.0,5407396.5,5407406.5,5407056.0,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,1.4142135,,40.0,,,,,,
1427,43091,5407406.723388672,13.0,19.0,5407406.5,5407687.5,5407697.5,5407396.5,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,5.0,,10.0,,,,,,
1428,43133,5407827.605834961,10.0,15.0,5407827.5,5407998.0,5408008.0,5407817.5,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,12.727922,,140.0,,,,,,
1429,43155,5408048.023071289,1.0,6.0,5408048.0,5408228.5,5408238.5,5408038.0,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,12.0415945,,50.0,,,,,,
1430,43178,5408278.462646484,-7.0,-3.0,5408278.5,5408418.5,5408428.5,5408268.5,2.0,1.0,9.0,25.0,1.0,2.430885200000376,,8.602325,,50.0,,,,,,
1432,43215,5408649.201049805,-1.0,4.0,5408649.0,5409140.0,5409150.0,5408639.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,5.656854,,10.0,,,,,,
1433,43268,5409180.161987305,3.0,8.0,5409180.0,5409330.5,5409340.5,5409170.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,0.0,,40.0,,,,,,
1434,43284,5409340.520874023,3.0,8.0,5409340.5,5409441.0,5409451.0,5409330.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,14.866069,,10.0,,,,,,
1435,43307,5409571.026977539,-8.0,-2.0,5409571.0,5409731.5,5409741.5,5409561.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,1.0,,130.0,,,,,,
1436,43324,5409741.261230469,-8.0,-3.0,5409741.5,5409891.5,5409901.5,5409731.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,16.27882,,10.0,,,,,,
1437,43344,5409941.768676758,3.0,9.0,5409942.0,5410072.0,5410082.0,5409931.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,14.866069,,50.5,,,,,,
1438,43362,5410122.12097168,13.0,20.0,5410122.0,5410312.5,5410322.5,5410112.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,1.4142135,,50.0,,,,,,
1439,43382,5410322.484375,12.0,19.0,5410322.5,5410543.0,5410553.0,5410312.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,18.439089,,10.0,,,,,,
1440,43409,5410592.973266602,0.0,5.0,5410593.0,5410753.5,5410763.5,5410583.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,12.0415945,,50.0,,,,,,
1441,43429,5410793.343505859,-8.0,-4.0,5410793.5,5411024.0,5411034.0,5410783.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,20.518284,,40.0,,,,,,
1442,43458,5411083.977783203,6.0,11.0,5411084.0,5411224.0,5411234.5,5411074.0,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,11.401754,,60.0,,,,,,
1443,43477,5411274.337280273,13.0,20.0,5411274.5,5411454.5,5411464.5,5411264.5,2.0,1.0,14.0,9.0,1.0,2.796597900000052,,15.6205,,50.5,,,,,,
1444,43511,5411614.972290039,3.0,8.0,5411615.0,5411955.5,5411965.5,5411605.0,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.4142135,,160.5,,,,,,
1445,43546,5411965.691162109,2.0,7.0,5411965.5,5412106.0,5412116.0,5411955.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,4.2426405,,10.0,,,,,,
1446,43564,5412146.039916992,-1.0,4.0,5412146.0,5412266.5,5412276.5,5412136.0,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,10.630146,,40.0,,,,,,
1447,43582,5412326.41809082,-9.0,-3.0,5412326.5,5412497.0,5412507.0,5412316.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,26.870058,,60.0,,,,,,
1448,43627,5412787.2919921875,10.0,16.0,5412787.5,5412947.5,5412957.5,5412777.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,5.0,,290.5,,,,,,
1449,43647,5412987.654174805,13.0,20.0,5412987.5,5413508.5,5413519.0,5412977.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.0,,40.0,,,,,,
1450,43700,5413518.784912109,13.0,19.0,5413519.0,5413719.0,5413729.0,5413508.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,10.630146,,10.5,,,,,,
1451,43725,5413769.257324219,6.0,11.0,5413769.5,5414070.0,5414080.0,5413759.0,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.0,,50.5,,,,,,
1452,43756,5414079.85168457,6.0,12.0,5414080.0,5414310.5,5414320.5,5414070.0,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.0,,10.0,,,,,,
1453,43780,5414320.3525390625,7.0,12.0,5414320.5,5414480.5,5414490.5,5414310.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,12.727922,,10.0,,,,,,
1454,43800,5414520.723388672,-2.0,3.0,5414520.5,5414871.5,5414881.5,5414510.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.4142135,,40.0,,,,,,
1455,43836,5414881.44934082,-1.0,4.0,5414881.5,5415051.5,5415062.0,5414871.5,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,9.219544,,10.0,,,,,,
1456,43858,5415101.875854492,-7.0,-3.0,5415102.0,5415382.5,5415392.5,5415092.0,2.0,1.0,18.0,16.0,1.0,4.827323299999988,,1.0,,50.5,,,,,,
